revenue,vote_average,genre
967000,5.2,Crime
823258,6.1,Comedy
67738090,5.6,Horror
65464324,5.8,Crime
49830607,5.9,Comedy
31327899,6.3,Action
159291809,6.6,Drama
42045846,6,Comedy
80547866,4.2,Horror
300228084,5.8,Action
224920315,7.1,Drama
154026136,7,Crime
74952305,6.7,Comedy
204594016,5.8,Drama
617000,6.8,Drama
56299,6.5,Drama
1755212,7.4,Romance
134748021,5.8,Drama
140073390,6.5,Animation
112483764,4.9,Comedy
6491240,6.9,Comedy
230600,6.6,Drama
111731,5.9,Comedy
18000,5.2,Drama
24145613,6.7,Drama
60251371,6.8,Drama
33583175,5.8,Horror
32005248,6,Comedy
105610124,6.6,Comedy
3045943,6.5,Documentary
9479718,5.2,Drama
7871522,7.7,Documentary
4242978,6.2,Drama
6732980,7,Drama
55125,6.4,Drama
9455232,6.8,Drama
5602431,7.2,Animation
539957,5.5,Science Fiction
6900000,7.7,Drama
98017,5.7,Comedy
851517,5.7,Horror
117224271,6.4,Comedy
1422910,7.3,Documentary
71664962,6.6,Action
19829957,5.2,Drama
5285197,6.2,Crime
47355187,6.5,Romance
41424067,6.5,Drama
177512032,5.7,Horror
62985,7.4,Drama
105197635,5.8,Drama
265318,5.9,Drama
136150434,5.8,Horror
211780824,6.2,Comedy
35692920,7,Adventure
321887208,6.7,Animation
327803731,7.3,Drama
538000,6.1,Comedy
24188922,6.5,Drama
167805466,6.3,Action
58785180,6.1,Comedy
51148651,6.9,Romance
3453043,6.4,Action
871279,6.7,Crime
25147786,7.1,Drama
954305868,7.5,Adventure
414211549,7.6,Drama
591794936,7.4,Animation
93617009,7.2,Drama
123820,4.8,Comedy
453079,5.9,Comedy
88335,5.2,Comedy
1083683,6,Crime
4644108,5.7,Drama
66821036,4.7,Science Fiction
293500,5.9,Romance
81010,6.5,Comedy
43165571,5.9,Drama
102820008,6.6,Drama
415686217,6.2,Adventure
416498,5.6,Romance
278731369,6,Action
3317662,5.9,Drama
52604,5.6,Horror
16504936,6.2,Action
252276927,7.2,Drama
400062763,6.3,Adventure
18124262,7,Comedy
48668907,4.9,Comedy
8454301,7.2,Comedy
1275162,6.1,Action
4882577,6.4,Drama
23081726,6.1,Crime
5129058,6.8,Drama
310650585,5.5,Comedy
237382724,4.9,Comedy
206728,6.9,Western
1100000,6,Drama
3218666,6.6,Action
20719451,6.8,Drama
89519773,6.9,Drama
145570827,7.4,Fantasy
5476793,7.3,Comedy
201584141,5.2,Comedy
187716,7.6,Documentary
7644937,6.1,Drama
28200,7.6,Documentary
227817248,5.5,Action
20348249,6.8,Drama
11087569,6.3,Adventure
76000000,6.9,Thriller
26900000,6.1,Drama
2340363,5.2,Action
88100000,5.2,Adventure
15500000,4,Horror
174822325,5.4,Action
3500000,6.9,Drama
67112664,5.2,Comedy
693181,5.7,Drama
2019000,2.5,Drama
951179,7,Comedy
349899,6.9,Drama
20666,6.5,Drama
161849455,7.1,Thriller
338987,7.6,Documentary
41162041,7.7,Animation
572809,6.3,Thriller
42145,6.5,Drama
147780440,6.1,Comedy
85412898,7,Crime
96047633,5.8,Drama
430041,7.5,Drama
37000000,7,Drama
2500000,5,Comedy
20529194,5.9,Drama
130786397,6.5,Action
108609310,5.8,Action
6861102,5.9,Comedy
189712432,5.8,Animation
4349187,6.1,Comedy
1068682,4.8,Mystery
97552050,6.5,Adventure
14631377,7.2,Drama
1500000,5.6,Comedy
28931401,5.3,Fantasy
245724603,6.6,Animation
6928068,6.2,Comedy
127869379,6.5,Science Fiction
215576,6.4,Comedy
35456,6.1,Documentary
51070807,6.3,Action
83160734,5.4,Comedy
27122040,5.9,Adventure
144492830,5.9,Action
20967660,7,War
202466756,5.5,Action
80768,7.4,Animation
17636261,6.6,Drama
38992758,5.6,Adventure
21500000,5.3,Action
63027681,7.5,Drama
5151936,4.1,Drama
214918407,6.3,Romance
1611000,6.1,Comedy
6467348,7.1,Documentary
89162162,5.7,Fantasy
83615414,5.3,Crime
324138,6.6,Comedy
4159678,6.7,Fantasy
147332697,7.1,Thriller
34710627,7,Drama
89792502,5.9,Action
48132,6.7,Drama
21878,7.3,Documentary
1749457,6.4,Comedy
3770657,6.9,Drama
12000000,5.9,Animation
8212430,8.1,Documentary
50710400,6.7,Fantasy
97009150,6.8,Horror
876302,6.5,Drama
748453,5.7,Action
30231200,5.9,Fantasy
10654385,6.7,Drama
753808,6.3,Drama
72417394,6.3,Family
204940,5.8,Crime
183953723,5.5,Animation
2119994,5.6,Family
21268,6.1,Documentary
17555141,7.1,Adventure
63782078,6.5,Action
8786756,6.3,Action
4800080,6.2,Drama
90275,8,Comedy
45735397,5.3,Comedy
97138686,6.1,Horror
484635760,6.5,Animation
6775121,6.4,Action
21817298,7,Drama
449326618,6.6,Adventure
4627375,5,Drama
65584679,6.6,Comedy
119919,6.5,Comedy
48720000,6.1,Comedy
114156230,6.7,Drama
15240456,7.1,Documentary
246574,7.6,Animation
1188194,6.7,Action
626137675,7.1,Action
208475,6.7,Drama
7103838,7.9,Drama
47088990,6.9,Family
59901913,5.9,Comedy
288383523,6.5,Comedy
78309131,5.4,Action
71904,7.1,Drama
970816,6.2,Drama
1045713802,6.4,Adventure
151119219,7.4,Fantasy
43059790,7.6,Action
54674226,6.5,Drama
254455986,6.2,Comedy
563706,4.6,Comedy
14624826,7.3,Documentary
40492759,5.3,Thriller
120000,6.6,Crime
4300000,6.3,Crime
3964682,6.3,Action
4430765,7.2,Adventure
665692281,6.7,Animation
353624124,7.1,Action
864659,7.4,Drama
102000000,6,Drama
2614773,6,Comedy
5332926,6.8,Drama
260095987,6.6,Thriller
219851172,5.1,Adventure
1131688,5,Documentary
187361754,5.7,Comedy
216197492,5.4,Comedy
60072596,6.1,Comedy
1123746996,6.1,Action
36160375,5.7,Comedy
26121638,5.2,Comedy
14166853,5.1,Comedy
69055695,6.1,Action
2611555,6.3,Romance
169852759,5.3,Comedy
117000000,6.4,Comedy
559852396,5.8,Animation
498974,5.8,Horror
429766,7.1,Documentary
18035000,7,Action
17425000,6,Adventure
14870,6.2,Comedy
1342000000,7.9,Family
223959,6.2,Documentary
78054825,7.4,Drama
1332231,5.3,Drama
370569774,6.6,Action
142851197,7,Comedy
59389433,7,Drama
19560274,6.8,Action
14460000,6.8,Animation
10967,5.2,Comedy
12000000,5.4,Family
563749323,5.5,Animation
4634062,4.5,Action
150483765,6.5,Romance
39300000,5.3,Family
48398,6,Drama
741875,6,Crime
17273593,5.9,Comedy
771499,4.8,Drama
3867000,6.3,Comedy
482860185,7,Thriller
144633,6.6,Comedy
41232,2.8,Comedy
75450437,5.9,Comedy
124272124,7.9,Drama
40547440,5.6,Action
18663238,6.9,Documentary
157887643,5.9,Horror
15478800,6.2,Crime
35387212,6,Comedy
8220215,7.1,Comedy
1056938,6.5,Comedy
85564310,4.4,Family
834332,6.8,Comedy
36993168,5.4,Fantasy
24922237,6,Horror
1776935,6.8,Drama
382946,6.7,Drama
33245,6.2,Drama
621951,6.3,Comedy
45636368,6.2,Drama
60965854,6.5,Action
1339650,7.9,Documentary
103735,6.7,Documentary
5774854,7.4,Drama
48795021,5.2,Adventure
10130000,5.7,Comedy
88025781,6.2,Comedy
282448,5.7,Documentary
1104682,5.9,Horror
1759252,7,Drama
22270,5.2,Comedy
30551495,5,Romance
10126458,4.9,Horror
137551594,6.2,Drama
5091888,7.1,Action
10324441,5.5,Drama
110206216,7,Drama
163265,6.3,Drama
1519557910,7.4,Science Fiction
27462041,6.2,Drama
23057115,7.7,Action
75993061,6.5,Drama
171760,6,Horror
57777106,6.1,Action
8500000,5.6,Comedy
101236,6.4,Action
39187783,7,Comedy
138730,7.4,Drama
133432856,7.3,Drama
62000000,6.5,Action
2000000,6.6,Romance
3099314,7.1,Thriller
27046,5,Mystery
253899,7.3,Drama
299268508,6.6,Action
386749,7.7,Documentary
63543328,6.4,Drama
28128670,6,Horror
63931,6.1,Drama
22321,7.3,Drama
3538446,6.7,Drama
6038942,7.4,Drama
132274484,5.6,Adventure
173930596,6.7,Action
46495,6.1,Drama
27603069,7,Comedy
19504039,6.7,Thriller
205703818,5.9,Horror
68945,6.5,Drama
20374201,7.9,Drama
1296937,6.2,Comedy
160078586,6,Crime
82087155,5.6,Thriller
11790979,6.7,Drama
17693675,7,Drama
30426096,6.2,Comedy
38502340,5.8,Drama
15699707,7.2,Thriller
13380561,6.9,Adventure
2527904,6.4,Action
15395087,6.3,Drama
850994,6,Comedy
152930623,5.8,Action
84606030,6,Drama
3696232,5.8,Action
371940071,6.7,Adventure
185770160,7,Adventure
841733,5.3,Drama
9612469,5.4,Crime
226904017,5.7,Fantasy
149673788,4,Comedy
5728213,6.5,Drama
2128186,4.7,Action
1126525,5.8,Drama
90425,9,Documentary
355688,6.2,Comedy
33662874,6.5,Action
100915,6,Drama
177243185,6.7,Comedy
3542353,6.5,Drama
165184237,6.5,Comedy
712171856,5.8,Adventure
177584879,7,Drama
24000000,5.6,Drama
35057696,6.6,Drama
484592,7.5,Drama
25034000,7,Drama
9400000,5.3,Action
16810383,6.2,Drama
17511906,7.2,Drama
34942188,5.4,Comedy
55247881,6.9,Drama
29110,7.5,Documentary
972512,5.3,Crime
150406466,5.8,Animation
3878993,6.3,Drama
3142154,6.2,Mystery
9489829,5.2,Action
312573423,6.1,Action
6892000,7,Comedy
691210692,6.9,Science Fiction
1084939099,7.6,Action
276572938,6,Action
334615000,7,Adventure
225861,7.3,Documentary
1072602,5.9,Drama
22939027,5.6,Comedy
142044638,5.7,Comedy
694713380,6.8,Action
120081841,6.5,Drama
232617430,7.2,Thriller
64626786,4.8,Horror
11000,7.3,Documentary
342695435,5.4,Comedy
5634828,6.2,Drama
12884923,6.7,Horror
12186625,5.7,Comedy
303877,5.8,Drama
400654,6.2,Comedy
101758490,4.6,Thriller
63100000,6.1,Thriller
19300000,6.8,Drama
286201,7.4,Documentary
95404397,6.6,Drama
114956699,6.2,History
342519,6.4,Drama
22000,5.7,Horror
160112671,6.1,Fantasy
77278331,6.4,Action
46221189,6.2,Action
33372606,5.6,Action
20728,6.4,Drama
25562924,5,Horror
12355798,5.8,Action
50365377,5.9,Drama
5576725,7.1,Drama
95311434,7.1,Drama
426480871,8.2,Drama
36893721,5.3,Action
868439,5.8,Drama
78396,5.4,Horror
24719215,6.6,Adventure
22772019,6.1,Comedy
51723285,6.5,Action
145000000,6.6,Science Fiction
127730736,6.1,Drama
1406224,6.4,Drama
807535,5.8,Thriller
208076205,6.3,Action
196114570,7,Drama
1000000,8.1,Comedy
6581915,6.6,Drama
1243961,5.8,Comedy
355692760,5.8,Adventure
908000,6.9,Drama
393816,6.8,Comedy
43000000,6.4,Comedy
5837674,6.5,Drama
530048,6.8,Drama
176669,6.7,Drama
149217355,4.7,Action
5355847,6.8,Drama
309973,6.5,Animation
18100189,5.9,Drama
34522221,6.8,Drama
100000000,6.5,Comedy
348840316,6.3,Animation
7448385,5.6,Comedy
81272766,6.3,Action
156974557,5.9,Action
284139100,6.1,Action
166770,6.9,Documentary
664747,7,Documentary
6483963,6.5,Comedy
209696,6.3,Horror
852336,5.1,Drama
610986,5.9,Drama
201585328,6.7,Action
4417580,6.1,Drama
32204030,5.8,Action
25345000,6.2,Adventure
11212294,6.3,Science Fiction
2550508,7.8,Documentary
34564651,6.3,Drama
301000000,5.5,Adventure
72689,7.3,Drama
17801,4.4,Drama
8135031,5.6,Action
234989584,6.1,Comedy
4105187,7.3,Action
66486080,6.6,Horror
9696204,6.5,Drama
122550,7,Comedy
30905,5.3,Comedy
13101672,5.2,Horror
54819301,4.9,Comedy
29657751,6.1,Crime
183018522,5.5,Adventure
303025485,5.5,Thriller
136836156,6.9,Drama
58840,5.3,Documentary
9504139,6.6,Comedy
53909751,5.7,Comedy
96070507,6.9,Comedy
99357138,6.8,Drama
2556911,6.9,Drama
40346186,6.3,Action
37710610,6,Comedy
245527149,5.7,Comedy
43880,5.4,Action
179379533,5.9,Comedy
21291,5.8,Drama
76398,4.8,Documentary
624026776,6.3,Action
396600000,5.8,Adventure
18112929,4.9,Horror
1428291,6.8,Comedy
118338361,6.4,Animation
403170142,6.3,Science Fiction
9206470,6.5,Comedy
55089,6.3,Drama
24159934,5.3,Comedy
68263166,7.6,Comedy
957240,5.7,Drama
16000000,7.3,Thriller
17479,5.8,War
29007412,5.9,Comedy
6063556,5.1,Drama
22044277,6,Drama
161001698,5,Drama
4007792,6.8,Comedy
746921274,6.4,Animation
623528,6.6,Adventure
3200000,6.5,Drama
538983207,6.7,Animation
8303261,5,Romance
79700000,5.8,Romance
73244881,5.6,Romance
112265139,5.5,Action
1163967,5.9,Action
9622846,6.4,History
59418613,6,Comedy
9636289,6.3,Comedy
549368315,6.3,Comedy
167221571,6.1,Drama
8784318,5.5,Adventure
752215857,6.5,Action
877244782,6.2,Animation
21107746,6.8,Drama
12434778,6.6,Drama
82966152,6.2,Crime
330048,4.5,Drama
68267862,5.3,Comedy
1653792,5.4,Comedy
3665069,6.4,Crime
540152,5.8,Drama
9128263,7,Comedy
198802074,5.8,Action
7034007,7,Drama
1108561013,6.9,Action
104907746,5.6,Comedy
114281051,5.8,Drama
714544,7.1,Documentary
107139399,6.7,Family
77112176,6,Comedy
49000000,6.7,Drama
3094813,6.4,Comedy
14400000,5.5,Action
31083599,6.2,Crime
51854875,6.6,Fantasy
53676580,6.8,Crime
8493728,4.1,Horror
85446075,5.8,Horror
48531470,7.1,Comedy
9627492,4.5,Horror
11947954,5.3,Comedy
13231461,6.4,Drama
115350426,7.3,Comedy
16863583,4.8,Action
47042000,6.6,Action
319285,6.3,Drama
58058367,5.5,Comedy
8890685,4.3,Action
3325038,6.8,Science Fiction
181107,7.1,Documentary
240159255,5.6,Action
1663931,5.7,Drama
252603,4.8,Comedy
28258060,7,Drama
41037742,6.6,Action
35485056,6.1,Drama
3006000,5.3,Drama
48126384,7.2,Crime
100345,5.8,Thriller
33400000,7.7,Drama
16800000,7.9,Drama
641100,7,Drama
23859,5.5,Documentary
1620436,7.1,Action
24637469,5.8,Drama
790421,6.1,Crime
13551174,6,Thriller
376141306,6.1,Action
1353868,5.4,Thriller
7594693,7.2,Drama
44287131,5.6,Horror
33400000,4.6,Documentary
12250,7.7,Drama
102388,7,Comedy
1120000,5.2,Romance
288312,6.8,Documentary
25762027,7.1,Drama
32726956,6.5,Documentary
35287788,6.6,Animation
77712439,6.8,Horror
358375603,6.8,Animation
232324128,7.1,Drama
19422261,6.7,Comedy
24995,5,Drama
175706,5.8,Comedy
327345,6.1,Romance
13521829,4.8,Comedy
10158000,4.9,Horror
4100000,7,Action
3777141,5.2,Drama
142817992,5.2,Horror
10530000,4.6,Comedy
30353232,5.1,Action
130482868,6.6,Drama
52302796,5.1,Thriller
352810,6.7,Drama
148671,6.2,Drama
73100172,6,Comedy
37930465,5.8,Crime
9138338,6.6,Drama
376597,6.3,Drama
44852,5.1,Drama
471222889,7.1,Family
946461,5.3,Comedy
205738714,7,Drama
161772375,6.5,Drama
68929150,6.5,Drama
609016565,7.2,Adventure
15608545,5.2,Action
5310554,5.8,Drama
30668,5.5,Horror
1562546,6.6,Music
3759582,6.9,Drama
2106557,5.1,Action
29844753,7.5,Drama
31649,5.5,Comedy
275293450,6.7,History
829000000,6.1,Adventure
201146,5.7,Comedy
44806783,5.3,War
306941670,7.1,Fantasy
66351,5.6,Crime
89237,6.1,Drama
140470746,6.7,Music
539896,5.7,Comedy
455815,6.4,Drama
23570541,6.3,Drama
108348,5,Adventure
16157801,7.2,Action
3554460,6.2,Action
4129250,7.3,Drama
1021103568,7,Adventure
8096542,5.9,Action
8887603,5.3,Comedy
1576687,4.9,Drama
1832541,5.6,Drama
116207,6.8,Drama
2804874,7.2,Drama
132820716,6.7,Thriller
1328467,7.4,Documentary
4636169,5.6,Action
116980662,6.4,Horror
41863726,5.4,Comedy
218340595,6.3,Crime
425368238,7.8,Drama
88058786,5.6,Comedy
34153101,6.1,Fantasy
180274123,7,Thriller
441809770,7.2,Drama
22930,6.2,Comedy
610792,5.4,Drama
59520298,6.4,Drama
14567,4.8,Comedy
18144030,6.1,Drama
119772232,5.8,Comedy
7732325,7.2,Documentary
273747,6.8,Documentary
6842058,5.9,Horror
61700000,7.2,Action
8138788,6,Drama
6294161,5.7,Action
11620000,7.3,Drama
47241945,5.3,Horror
105200903,6.2,Crime
19633027,5.9,Drama
1969193,6.4,Thriller
60141683,5.4,Comedy
124919,7.2,Drama
2293798,6.5,Drama
146497771,6,Horror
444098,6.5,Drama
19701164,5.7,Thriller
26042,5.4,Documentary
1005700,6.4,Drama
419953,5.7,Thriller
48000000,8,Drama
306724,5.9,Comedy
32438988,4.5,Comedy
46216641,5.7,Action
2802459,6.9,Drama
61782,6.2,Comedy
224803475,5.7,Fantasy
16700000,4.7,Action
2401510,6.5,Drama
279735,7.1,Drama
14056,4.7,Documentary
25000,6.8,Documentary
44689,5.9,Drama
8106475,6.2,Romance
134634,5.8,Crime
2341226,7,Drama
63372757,6.4,Thriller
884100,5.4,Drama
173965010,5.6,Comedy
21660,4.7,Horror
1697294,6.5,Music
60052138,5.6,Fantasy
304654182,5.2,Action
48065672,5.7,Comedy
97594140,6.9,Romance
911466,5.1,Drama
444575,7.5,Documentary
1402307,5.1,Thriller
74597643,5.7,Animation
11176469,7.3,Romance
366377,5.3,Comedy
42930462,5.8,Thriller
34664,7,Documentary
25174316,6.1,Science Fiction
2750275,7,Comedy
197687603,5.5,Action
15179302,4.4,Horror
21350,9.5,Comedy
1347747,7.2,Drama
371876278,5.4,Adventure
12077441,6.5,Drama
1034589,5.5,Thriller
491868548,5.7,Fantasy
594947,6.3,Horror
18074539,5.9,Thriller
585178928,6.8,Adventure
3346265,6.1,Drama
111300,7.1,Foreign
28234657,5.4,Comedy
27437881,5.3,Comedy
31724284,5,Drama
11724119,5.8,Comedy
68572378,6.6,Crime
161025640,6.2,Action
11879046,7.3,Comedy
35485608,6.8,Drama
63327201,6,Action
18000000,5.5,Comedy
4900000,6.7,Drama
97542952,6.4,Horror
24261569,6.5,Thriller
45250,5.6,Comedy
286168572,6.4,Action
432274,4.8,Thriller
587615,5.9,Drama
95020213,6.8,Drama
10016934,6.2,Comedy
3428048,6.9,Drama
78378744,4.6,Comedy
5300000,5.5,Animation
3100000,6.2,Adventure
86175291,6.1,Thriller
7000000,6.7,Animation
2861020,6.3,Drama
64076736,6.3,Action
126041322,6.2,Action
1215439994,6.8,Action
2915767,6.6,Animation
104810,5.8,Comedy
4820000,6.9,Drama
5446000,5.9,Adventure
21587700,7,Drama
175742,4,Horror
351040419,7.3,Drama
467365246,7.4,Action
44000000,6.1,Comedy
14752,4.9,Thriller
10759874,6.7,Drama
10337387,5.6,Drama
362000072,6,Comedy
788679850,6.7,Action
268426634,6.4,Animation
10631747,7.1,Drama
5475058,7.7,Drama
4069826,7.3,Comedy
1165882,5.1,Horror
15600000,6.6,Drama
58510,5.3,Horror
243843127,5,Science Fiction
117698894,7.3,Thriller
1585582,6,Drama
10759,6.4,Action
1000000,5.5,Thriller
23198652,7.1,Comedy
662845518,6.5,Action
21819348,5.7,Comedy
717205,7.1,Drama
89328627,6,Science Fiction
519535,6.6,Thriller
19145732,5.3,Drama
743559607,7,Animation
7401480,6.9,Adventure
31081,5.9,Horror
407602906,6.7,Action
19255873,7.7,Drama
531865000,6.7,Action
286140700,6.4,Science Fiction
602042,6.2,Documentary
1066471,7.4,Drama
970761885,7,Animation
205366737,6.3,Action
46089287,6.7,Comedy
8352885,5.9,Action
158674180,6.5,Action
89289910,5.9,Action
83519699,6.7,Action
21833,6,Horror
6854611,6.8,Comedy
1065881,5.7,Comedy
81071,7.3,Drama
40836,5.5,Documentary
17385830,7.3,Drama
25000000,7.3,History
858591,5.1,Horror
61648500,5.4,Fantasy
37884,6,Action
39881,5.3,Action
32846,6.3,Drama
318000141,7.4,Horror
282570682,6.1,Animation
415440673,6.3,Action
343341,6,Romance
13500000,7.1,Action
131940411,6.6,Action
208000000,6.1,Comedy
99206215,7,Comedy
8371085,7.3,Comedy
56825,4.1,Thriller
402539,6,Family
174578751,5.9,Adventure
347434178,5.5,Fantasy
9800000,6.5,Comedy
2459895,6.3,Science Fiction
2054941,5.8,Action
269994119,6.8,Comedy
246984278,5.8,Comedy
60700000,6.3,Action
98337295,6.2,Science Fiction
219788712,5.7,Animation
136203,4.8,Horror
2063312,7.9,Documentary
13785015,5.6,Drama
117932401,7.7,Animation
35931410,6,Drama
90565421,6.2,Action
35022,5.2,Drama
115922175,7.2,Drama
2963902,6.4,Comedy
1031243,6.1,Crime
87100449,7.8,Comedy
62000000,6.5,Romance
1775316,6.5,Drama
5496951,6.1,Thriller
14347000,6.6,Horror
3639345,4.9,Action
11301649,6.4,Action
318982,6.1,Drama
99067206,7.5,Comedy
5750401,5.8,Mystery
10501938,4.9,Action
716392705,7.3,Science Fiction
7847000,6.7,Drama
122126687,7.9,Drama
15400000,6.5,Thriller
2159041,6.6,Comedy
90247624,7.7,Drama
36894225,6.1,Crime
1600000,7.9,Drama
3566225,5.5,Comedy
47000000,4.6,Comedy
16549477,5.9,Music
1659542,6.1,Comedy
66559,6.3,Drama
12247,6.1,Drama
17654912,7.4,Drama
25288872,6.6,Comedy
7972967,6.7,Music
14225876,4.6,Horror
19613,5.8,Comedy
18000000,6.9,Crime
62616646,5.5,Crime
10165694,7.2,Romance
85154,5.8,Romance
653651,5.8,History
466088,6.2,Action
248384621,6.4,Animation
95000000,7.6,Action
16136,5.9,Drama
15008161,5.3,Action
9114264,6.8,Crime
1162635,6.6,Drama
3250000,2.6,Action
22456509,5.6,Comedy
95000,5.5,Horror
122915111,6.7,Action
11384015,6.1,Comedy
21520719,6,Comedy
6086224,8.1,Comedy
82394288,5.8,Drama
8555008,5.7,Drama
71009334,5,Thriller
455815,6.4,Drama
200406,6.5,Thriller
187000000,7.9,Drama
6108720,6.6,Action
2685453,4.5,Comedy
125537191,6.6,Science Fiction
24084,5.2,Science Fiction
151831537,6,Comedy
644571402,6.8,Action
55198285,7.9,Drama
154120,7.3,Drama
1300000,0,Western
3623330,6.9,Drama
258656,6.3,Drama
110000000,5.7,Animation
134402450,6.4,Comedy
116000000,6.1,Romance
11787127,6.5,Drama
100129872,7.4,Drama
76586316,7.4,Drama
71625195,6.7,Comedy
15298355,7.1,Drama
53000000,7.4,Animation
847423452,7.4,Adventure
958400000,7.6,Adventure
150962475,5.9,Drama
51164106,6.2,Comedy
11650,6.4,Action
18295,6.9,Drama
1274219009,7.3,Animation
32935319,7.2,Drama
392000694,7.9,Crime
43058898,6.4,Action
373530,5.7,Adventure
27330000,6.5,Drama
74188937,6.9,Comedy
270000,6.9,Fantasy
60487945,7.4,Animation
251171807,6.8,Drama
188133322,7,Adventure
47351251,7.9,Romance
149295601,7.4,Action
383294,6.9,Documentary
112544580,7.3,Comedy
16178959,5.3,Fantasy
4861022,5.9,Drama
2755584,6,Comedy
173649015,6,Comedy
135039,6.9,Documentary
86758912,6.7,Action
140987,5.8,Drama
2395000,5,Drama
11417362,5.5,Comedy
57284237,7.2,Adventure
2300000,6.3,Adventure
532269,5.6,Action
44907260,6,Comedy
12000000,6.2,Action
175705,5.5,Comedy
86362372,5.2,Horror
4235151,7.3,Drama
21026290,6.4,Drama
1234254,6.2,Drama
4500000,6.2,Comedy
50353002,6.5,Animation
24000000,6,Animation
19978961,7.6,Drama
22309223,6.7,Drama
21766271,5.3,Drama
81381,5.5,Drama
4037782,7.3,Drama
153997819,6.1,Action
50549107,5.9,Action
288747895,6.9,Adventure
48600000,5,Adventure
36433975,4.4,Horror
551281,7.3,Action
22424195,4.7,Crime
18642,5.7,Drama
48390,5.5,Drama
5155325,7,Animation
46000000,7.1,Romance
13954476,6.5,Comedy
8109160,7.6,Animation
71154592,5.1,Horror
75143,5.9,Drama
3396726,6.7,Thriller
33232,6.5,Comedy
20275812,6.7,Drama
9494789,6.7,Adventure
1337274,4.2,Adventure
2107925,6.2,Comedy
154984035,5.8,War
469160692,7.5,Adventure
242688965,5.7,Action
64065,6.1,Comedy
2227167,6.6,Drama
17508518,5.5,Action
17000000,5.7,Animation
7176347,6.2,Comedy
342183,7.2,Drama
770706,5.9,Drama
34077920,6.7,Drama
30800231,6,Drama
25109572,5.4,Comedy
2365467,6.5,Drama
5000000,3.6,Science Fiction
16971,5.5,Crime
11229,7.3,Fantasy
49002684,6,Comedy
174600318,8,Comedy
26049082,6.1,Comedy
675120017,8.1,Adventure
52597999,6,Action
222809600,6.8,Action
15000,6.1,Drama
337580051,6.1,Action
56574,5.2,Crime
3123963,6.7,Comedy
272912430,6.7,Animation
5380251,6,Thriller
203277636,6.1,Action
15071,6.3,Comedy
3485127,6.5,Comedy
7800000,6.4,Comedy
67800064,5.9,Drama
215496,6.4,Drama
2411145,6.5,Drama
1553826,6.4,Drama
17137302,6.4,Animation
66456,5.9,Horror
714766572,7.6,Action
54915,7.1,Drama
362637473,5.5,Drama
137460,7.2,Documentary
99303,6.5,Documentary
596000,7.7,Adventure
3946880,7.2,Drama
13809,6.2,Horror
61279452,4.4,Action
80383290,6.2,Comedy
523511,5.8,Comedy
52164,7.2,Documentary
2415472,6,Thriller
3903479,6.5,Action
17834867,5.1,Horror
28831145,6.5,Drama
180590,6.9,Drama
2627209,7.6,Action
705717432,6.5,Action
44030246,6.3,Horror
29789000,5.9,Drama
427418,6.3,Drama
447784,4.9,Action
49100000,5.8,Fantasy
500188435,6.3,Animation
2681345,5.9,Comedy
103039258,5.9,Thriller
101332962,6.1,Drama
196781193,6.2,Comedy
2225098,6.4,Comedy
68896829,5.7,Action
4635300,6.9,Drama
117831631,5.2,Action
268157400,6.2,Comedy
3000000,3.8,Thriller
16505460,7.2,Drama
5867686,6.2,Drama
3500000,7,Action
9500000,6.4,Comedy
10429707,5.5,Comedy
126546825,6.3,Action
747862775,7.5,Action
529076069,6.1,Action
59209,5.8,Comedy
258384,6.9,Crime
18662027,5.8,Animation
45967935,7.2,Comedy
121179,6.4,Horror
123494610,6.6,Comedy
63464861,7.3,Comedy
16928137,5.5,Comedy
758539785,7,Fantasy
4507463,5.5,Thriller
14947,4.8,Horror
14000,6.9,Documentary
370541256,7.6,Action
4878242,7,Adventure
682330139,7.1,Action
38307627,6.6,Drama
340911,5.3,Drama
1000000,0,Romance
307166834,7.6,Romance
3430018,6.7,Comedy
7018189,5.8,Drama
30000000,6.6,Animation
14836,5.9,Drama
115860,7,Drama
6748712,7.2,Comedy
1338365,5.8,Drama
1200000,6.5,Thriller
500000,3.8,Comedy
188441614,7,Crime
5809330,7.4,Drama
192330738,7.1,Thriller
609123048,7.6,Fantasy
103215094,7.4,Drama
201607,5.6,Drama
44349000,7.5,Drama
70181428,6.3,Comedy
67347013,6.8,Music
48911,7.8,Crime
1091405097,5.8,Science Fiction
1503616,7.8,Documentary
645186,6.8,Comedy
151165787,5.8,Animation
23000000,4.7,Comedy
100525432,5,Comedy
6676471,6.5,Drama
282358,6.6,Drama
13092000,8.3,Drama
369330363,7.9,Mystery
710644566,7.3,Science Fiction
74918,5.5,Horror
25312387,5.7,Comedy
126069509,5.2,Comedy
336472,7.5,Science Fiction
108782847,6.6,Horror
3346257,6.5,Comedy
773328629,7.9,Action
600896,5.8,Thriller
2606000,6.5,History
206172544,6.1,Action
32000000,7.1,Drama
243400000,5.6,Action
31554855,6.5,Thriller
5483299,6.4,Drama
270210,6.1,Adventure
45300000,5.7,Family
86165646,6.7,Romance
88273,5,Romance
2295423,6.1,Crime
31911598,6.4,Drama
51029361,6.5,Comedy
88880821,7.3,Drama
4571025,7.3,Thriller
183987723,5.2,Science Fiction
477200000,5.8,Science Fiction
206909,6.2,Crime
66980456,6.4,Drama
13769,6.1,Comedy
136621271,6.4,Comedy
